# p ,r
5.431753815618231007e-01 4.143682873657473231e-01
5.432032055442513885e-01 4.143882877657553143e-01
5.432310286436515812e-01 4.144082881657633610e-01
5.432588508599872634e-01 4.144282885657713522e-01
5.432866721932211318e-01 4.144482889657793434e-01
5.433144926433166599e-01 4.144682893657873346e-01
5.433423122102372105e-01 4.144882897657953258e-01
5.433701308939459240e-01 4.145082901658033170e-01
5.433979486944061632e-01 4.145282905658113082e-01
5.434257656115811796e-01 4.145482909658193549e-01
5.434535816454343360e-01 4.145682913658273461e-01
5.434813967959285508e-01 4.145882917658353373e-01
5.435092110630276308e-01 4.146082921658433285e-01
5.435370244466947165e-01 4.146282925658513197e-01
5.435648369468931707e-01 4.146482929658593108e-01
5.435926485635863559e-01 4.146682933658673575e-01
5.436204592967374127e-01 4.146882937658753487e-01
5.436482691463102590e-01 4.147082941658833399e-01
5.436760781122677022e-01 4.147282945658913311e-01
5.437038861945733270e-01 4.147482949658993223e-01
5.437316933931907181e-01 4.147682953659073135e-01
5.437594997080831272e-01 4.147882957659153602e-01
5.437873051392140278e-01 4.148082961659233514e-01
5.438151096865470047e-01 4.148282965659313426e-01
5.438429133500453094e-01 4.148482969659393338e-01
5.438707161296724157e-01 4.148682973659473250e-01
5.438985180253919083e-01 4.148882977659553162e-01
5.439263190371673717e-01 4.149082981659633629e-01
5.439541191649620577e-01 4.149282985659713541e-01
5.439819184087396620e-01 4.149482989659793453e-01
5.440097167684636581e-01 4.149682993659873365e-01
5.440375142440975198e-01 4.149882997659953277e-01
5.440653108356048318e-01 4.150083001660033188e-01
5.440931065429492897e-01 4.150283005660113655e-01
5.441209013660943672e-01 4.150483009660193567e-01
5.441486953050035380e-01 4.150683013660273479e-01
5.441764883596403868e-01 4.150883017660353391e-01
5.442042805299690533e-01 4.151083021660433303e-01
5.442320718159523452e-01 4.151283025660513215e-01
5.442598622175544021e-01 4.151483029660593682e-01
5.442876517347388088e-01 4.151683033660673594e-01
5.443154403674690389e-01 4.151883037660753506e-01
5.443432281157090102e-01 4.152083041660833418e-01
5.443710149794220854e-01 4.152283045660913330e-01
5.443988009585721821e-01 4.152483049660993242e-01
5.444265860531231072e-01 4.152683053661073154e-01
5.444543702630381121e-01 4.152883057661153621e-01
5.444821535882814478e-01 4.153083061661233533e-01
5.445099360288165879e-01 4.153283065661313445e-01
5.445377175846071172e-01 4.153483069661393356e-01
5.445654982556170642e-01 4.153683073661473268e-01
5.445932780418102359e-01 4.153883077661553180e-01
5.446210569431502169e-01 4.154083081661633647e-01
5.446488349596008138e-01 4.154283085661713559e-01
5.446766120911258335e-01 4.154483089661793471e-01
5.447043883376893048e-01 4.154683093661873383e-01
5.447321636992545901e-01 4.154883097661953295e-01
5.447599381757859405e-01 4.155083101662033207e-01
5.447877117672473846e-01 4.155283105662113674e-01
5.448154844736020630e-01 4.155483109662193586e-01
5.448432562948142266e-01 4.155683113662273498e-01
5.448710272308480151e-01 4.155883117662353410e-01
5.448987972816671244e-01 4.156083121662433322e-01
5.449265664472352499e-01 4.156283125662513234e-01
5.449543347275165317e-01 4.156483129662593701e-01
5.449821021224749984e-01 4.156683133662673613e-01
5.450098686320742347e-01 4.156883137662753525e-01
5.450376342562786025e-01 4.157083141662833436e-01
5.450653989950516864e-01 4.157283145662913348e-01
5.450931628483578484e-01 4.157483149662993260e-01
5.451209258161604509e-01 4.157683153663073727e-01
5.451486878984243001e-01 4.157883157663153639e-01
5.451764490951128694e-01 4.158083161663233551e-01
5.452042094061901878e-01 4.158283165663313463e-01
5.452319688316205060e-01 4.158483169663393375e-01
5.452597273713678527e-01 4.158683173663473287e-01
5.452874850253961458e-01 4.158883177663553199e-01
5.453152417936694141e-01 4.159083181663633666e-01
5.453429976761519082e-01 4.159283185663713578e-01
5.453707526728075461e-01 4.159483189663793490e-01
5.453985067836004674e-01 4.159683193663873402e-01
5.454262600084949231e-01 4.159883197663953314e-01
5.454540123474548308e-01 4.160083201664033226e-01
5.454817638004445524e-01 4.160283205664113693e-01
5.455095143674280056e-01 4.160483209664193605e-01
5.455372640483694413e-01 4.160683213664273516e-01
5.455650128432332213e-01 4.160883217664353428e-01
5.455927607519830413e-01 4.161083221664433340e-01
5.456205077745834853e-01 4.161283225664513252e-01
5.456482539109990260e-01 4.161483229664593719e-01
5.456759991611931371e-01 4.161683233664673631e-01
5.457037435251304025e-01 4.161883237664753543e-01
5.457314870027751841e-01 4.162083241664833455e-01
5.457592295940915106e-01 4.162283245664913367e-01
5.457869712990437439e-01 4.162483249664993279e-01
5.458147121175962457e-01 4.162683253665073746e-01
5.458424520497131560e-01 4.162883257665153658e-01
5.458701910953587255e-01 4.163083261665233570e-01
5.458979292544973161e-01 4.163283265665313482e-01
5.459256665270935116e-01 4.163483269665393394e-01
5.459534029131112298e-01 4.163683273665473306e-01
5.459811384125149436e-01 4.163883277665553773e-01
5.460088730252691258e-01 4.164083281665633685e-01
5.460366067513382493e-01 4.164283285665713596e-01
5.460643395906861208e-01 4.164483289665793508e-01
5.460920715432776573e-01 4.164683293665873420e-01
5.461198026090771096e-01 4.164883297665953332e-01
5.461475327880488395e-01 4.165083301666033244e-01
5.461752620801572089e-01 4.165283305666113711e-01
5.462029904853668016e-01 4.165483309666193623e-01
5.462307180036420906e-01 4.165683313666273535e-01
5.462584446349473266e-01 4.165883317666353447e-01
5.462861703792469825e-01 4.166083321666433359e-01
5.463138952365057532e-01 4.166283325666513271e-01
5.463416192066878896e-01 4.166483329666593738e-01
5.463693422897580865e-01 4.166683333666673650e-01
5.463970644856807057e-01 4.166883337666753562e-01
5.464247857944203313e-01 4.167083341666833474e-01
5.464525062159413249e-01 4.167283345666913386e-01
5.464802257502084926e-01 4.167483349666993298e-01
5.465079443971864182e-01 4.167683353667073765e-01
5.465356621568393525e-01 4.167883357667153676e-01
5.465633790291319904e-01 4.168083361667233588e-01
5.465910950140292490e-01 4.168283365667313500e-01
5.466188101114952680e-01 4.168483369667393412e-01
5.466465243214949643e-01 4.168683373667473324e-01
5.466742376439926998e-01 4.168883377667553791e-01
5.467019500789533915e-01 4.169083381667633703e-01
5.467296616263414011e-01 4.169283385667713615e-01
5.467573722861215346e-01 4.169483389667793527e-01
5.467850820582584870e-01 4.169683393667873439e-01
5.468127909427169531e-01 4.169883397667953351e-01
5.468404989394616278e-01 4.170083401668033818e-01
5.468682060484570950e-01 4.170283405668113730e-01
5.468959122696681607e-01 4.170483409668193642e-01
5.469236176030594088e-01 4.170683413668273554e-01
5.469513220485956451e-01 4.170883417668353466e-01
5.469790256062417866e-01 4.171083421668433378e-01
5.470067282759625282e-01 4.171283425668513289e-01
5.470344300577224539e-01 4.171483429668593756e-01
5.470621309514865915e-01 4.171683433668673668e-01
5.470898309572195251e-01 4.171883437668753580e-01
5.471175300748861714e-01 4.172083441668833492e-01
5.471452283044511145e-01 4.172283445668913404e-01
5.471729256458796042e-01 4.172483449668993316e-01
5.472006220991363357e-01 4.172683453669073783e-01
5.472283176641857816e-01 4.172883457669153695e-01
5.472560123409933031e-01 4.173083461669233607e-01
5.472837061295234840e-01 4.173283465669313519e-01
5.473113990297412412e-01 4.173483469669393431e-01
5.473390910416114918e-01 4.173683473669473343e-01
5.473667821650993748e-01 4.173883477669553810e-01
5.473944724001694739e-01 4.174083481669633722e-01
5.474221617467867063e-01 4.174283485669713634e-01
5.474498502049163218e-01 4.174483489669793546e-01
5.474775377745230154e-01 4.174683493669873457e-01
5.475052244555718151e-01 4.174883497669953369e-01
5.475329102480279708e-01 4.175083501670033836e-01
5.475605951518559555e-01 4.175283505670113748e-01
5.475882791670209082e-01 4.175483509670193660e-01
5.476159622934879678e-01 4.175683513670273572e-01
5.476436445312222734e-01 4.175883517670353484e-01
5.476713258801887418e-01 4.176083521670433396e-01
5.476990063403521791e-01 4.176283525670513863e-01
5.477266859116779463e-01 4.176483529670593775e-01
5.477543645941309602e-01 4.176683533670673687e-01
5.477820423876762490e-01 4.176883537670753599e-01
5.478097192922790626e-01 4.177083541670833511e-01
5.478373953079044290e-01 4.177283545670913423e-01
5.478650704345175981e-01 4.177483549670993890e-01
5.478927446720832650e-01 4.177683553671073802e-01
5.479204180205670127e-01 4.177883557671153714e-01
5.479480904799337582e-01 4.178083561671233626e-01
5.479757620501486404e-01 4.178283565671313537e-01
5.480034327311767983e-01 4.178483569671393449e-01
5.480311025229835931e-01 4.178683573671473361e-01
5.480587714255342746e-01 4.178883577671553828e-01
5.480864394387936489e-01 4.179083581671633740e-01
5.481141065627271880e-01 4.179283585671713652e-01
5.481417727973002529e-01 4.179483589671793564e-01
5.481694381424776497e-01 4.179683593671873476e-01
5.481971025982248502e-01 4.179883597671953388e-01
5.482247661645074377e-01 4.180083601672033855e-01
5.482524288412901070e-01 4.180283605672113767e-01
5.482800906285384412e-01 4.180483609672193679e-01
5.483077515262178014e-01 4.180683613672273591e-01
5.483354115342933266e-01 4.180883617672353503e-01
5.483630706527303778e-01 4.181083621672433415e-01
5.483907288814943159e-01 4.181283625672513882e-01
5.484183862205505022e-01 4.181483629672593794e-01
5.484460426698639646e-01 4.181683633672673706e-01
5.484736982294003971e-01 4.181883637672753617e-01
5.485013528991251608e-01 4.182083641672833529e-01
5.485290066790035057e-01 4.182283645672913441e-01
5.485566595690007929e-01 4.182483649672993908e-01
5.485843115690826055e-01 4.182683653673073820e-01
5.486119626792143045e-01 4.182883657673153732e-01
5.486396128993611399e-01 4.183083661673233644e-01
5.486672622294885837e-01 4.183283665673313556e-01
5.486949106695624412e-01 4.183483669673393468e-01
5.487225582195477402e-01 4.183683673673473935e-01
5.487502048794100640e-01 4.183883677673553847e-01
5.487778506491148844e-01 4.184083681673633759e-01
5.488054955286278958e-01 4.184283685673713671e-01
5.488331395179143479e-01 4.184483689673793583e-01
5.488607826169398241e-01 4.184683693673873495e-01
5.488884248256699072e-01 4.184883697673953407e-01
5.489160661440700695e-01 4.185083701674033874e-01
5.489437065721058939e-01 4.185283705674113786e-01
5.489713461097429636e-01 4.185483709674193697e-01
5.489989847569467507e-01 4.185683713674273609e-01
5.490266225136829492e-01 4.185883717674353521e-01
5.490542593799170312e-01 4.186083721674433433e-01
5.490818953556148019e-01 4.186283725674513900e-01
5.491095304407416222e-01 4.186483729674593812e-01
5.491371646352631863e-01 4.186683733674673724e-01
5.491647979391452994e-01 4.186883737674753636e-01
5.491924303523534334e-01 4.187083741674833548e-01
5.492200618748533936e-01 4.187283745674913460e-01
5.492476925066106519e-01 4.187483749674993927e-01
5.492753222475911246e-01 4.187683753675073839e-01
5.493029510977601726e-01 4.187883757675153751e-01
5.493305790570838232e-01 4.188083761675233663e-01
5.493582061255277704e-01 4.188283765675313575e-01
5.493858323030575974e-01 4.188483769675393487e-01
5.494134575896389983e-01 4.188683773675473954e-01
5.494410819852378891e-01 4.188883777675553866e-01
5.494687054898198530e-01 4.189083781675633777e-01
5.494963281033508062e-01 4.189283785675713689e-01
5.495239498257964428e-01 4.189483789675793601e-01
5.495515706571226788e-01 4.189683793675873513e-01
5.495791905972953195e-01 4.189883797675953980e-01
5.496068096462799479e-01 4.190083801676033892e-01
5.496344278040425912e-01 4.190283805676113804e-01
5.496620450705490546e-01 4.190483809676193716e-01
5.496896614457650321e-01 4.190683813676273628e-01
5.497172769296566619e-01 4.190883817676353540e-01
5.497448915221896382e-01 4.191083821676433452e-01
5.497725052233300991e-01 4.191283825676513919e-01
5.498001180330432947e-01 4.191483829676593831e-01
5.498277299512959182e-01 4.191683833676673743e-01
5.498553409780533308e-01 4.191883837676753655e-01
5.498829511132816705e-01 4.192083841676833567e-01
5.499105603569467426e-01 4.192283845676913479e-01
5.499381687090147963e-01 4.192483849676993946e-01
5.499657761694516367e-01 4.192683853677073857e-01
5.499933827382230689e-01 4.192883857677153769e-01
5.500209884152952311e-01 4.193083861677233681e-01
5.500485932006341505e-01 4.193283865677313593e-01
5.500761970942056323e-01 4.193483869677393505e-01
5.501038000959760366e-01 4.193683873677473972e-01
5.501314022059111686e-01 4.193883877677553884e-01
5.501590034239769444e-01 4.194083881677633796e-01
5.501866037501396134e-01 4.194283885677713708e-01
5.502142031843652026e-01 4.194483889677793620e-01
5.502418017266198502e-01 4.194683893677873532e-01
5.502693993768693614e-01 4.194883897677953999e-01
5.502969961350802075e-01 4.195083901678033911e-01
5.503245920012183046e-01 4.195283905678113823e-01
5.503521869752496798e-01 4.195483909678193735e-01
5.503797810571405824e-01 4.195683913678273647e-01
5.504073742468571506e-01 4.195883917678353559e-01
5.504349665443656336e-01 4.196083921678434026e-01
5.504625579496319476e-01 4.196283925678513937e-01
5.504901484626223418e-01 4.196483929678593849e-01
5.505177380833030654e-01 4.196683933678673761e-01
5.505453268116401455e-01 4.196883937678753673e-01
5.505729146475999425e-01 4.197083941678833585e-01
5.506005015911489275e-01 4.197283945678913497e-01
5.506280876422531279e-01 4.197483949678993964e-01
5.506556728008784596e-01 4.197683953679073876e-01
5.506832570669915050e-01 4.197883957679153788e-01
5.507108404405585134e-01 4.198083961679233700e-01
5.507384229215454008e-01 4.198283965679313612e-01
5.507660045099189716e-01 4.198483969679393524e-01
5.507935852056454751e-01 4.198683973679473991e-01
5.508211650086907163e-01 4.198883977679553903e-01
5.508487439190216106e-01 4.199083981679633815e-01
5.508763219366040742e-01 4.199283985679713727e-01
5.509038990614045783e-01 4.199483989679793638e-01
5.509314752933894832e-01 4.199683993679873550e-01
5.509590506325251491e-01 4.199883997679954017e-01
5.509866250787778252e-01 4.200084001680033929e-01
5.510141986321140939e-01 4.200284005680113841e-01
5.510417712925002043e-01 4.200484009680193753e-01
5.510693430599027387e-01 4.200684013680273665e-01
5.510969139342879464e-01 4.200884017680353577e-01
5.511244839156221875e-01 4.201084021680434044e-01
5.511520530038723775e-01 4.201284025680513956e-01
5.511796211990043215e-01 4.201484029680593868e-01
5.512071885009848238e-01 4.201684033680673780e-01
5.512347549097800226e-01 4.201884037680753692e-01
5.512623204253571663e-01 4.202084041680833604e-01
5.512898850476820600e-01 4.202284045680914071e-01
5.513174487767212861e-01 4.202484049680993983e-01
5.513450116124415379e-01 4.202684053681073895e-01
5.513725735548095086e-01 4.202884057681153807e-01
5.514001346037912255e-01 4.203084061681233718e-01
5.514276947593536038e-01 4.203284065681313630e-01
5.514552540214632259e-01 4.203484069681394097e-01
5.514828123900864520e-01 4.203684073681474009e-01
5.515103698651899755e-01 4.203884077681553921e-01
5.515379264467404896e-01 4.204084081681633833e-01
5.515654821347045766e-01 4.204284085681713745e-01
5.515930369290485968e-01 4.204484089681793657e-01
5.516205908297392435e-01 4.204684093681873569e-01
5.516481438367437651e-01 4.204884097681954036e-01
5.516756959500278557e-01 4.205084101682033948e-01
5.517032471695588747e-01 4.205284105682113860e-01
5.517307974953030714e-01 4.205484109682193772e-01
5.517583469272274721e-01 4.205684113682273684e-01
5.517858954652986592e-01 4.205884117682353596e-01
5.518134431094831038e-01 4.206084121682434063e-01
5.518409898597479435e-01 4.206284125682513975e-01
5.518685357160594274e-01 4.206484129682593887e-01
5.518960806783845818e-01 4.206684133682673798e-01
5.519236247466901002e-01 4.206884137682753710e-01
5.519511679209427868e-01 4.207084141682833622e-01
5.519787102011093349e-01 4.207284145682914089e-01
5.520062515871567710e-01 4.207484149682994001e-01
5.520337920790515662e-01 4.207684153683073913e-01
5.520613316767604140e-01 4.207884157683153825e-01
5.520888703802504516e-01 4.208084161683233737e-01
5.521164081894885944e-01 4.208284165683313649e-01
5.521439451044413138e-01 4.208484169683394116e-01
5.521714811250756361e-01 4.208684173683474028e-01
5.521990162513585876e-01 4.208884177683553940e-01
5.522265504832567506e-01 4.209084181683633852e-01
5.522540838207371516e-01 4.209284185683713764e-01
5.522816162637665949e-01 4.209484189683793676e-01
5.523091478123123288e-01 4.209684193683874143e-01
5.523366784663404916e-01 4.209884197683954055e-01
5.523642082258188868e-01 4.210084201684033967e-01
5.523917370907137636e-01 4.210284205684113878e-01
5.524192650609928146e-01 4.210484209684193790e-01
5.524467921366221779e-01 4.210684213684273702e-01
5.524743183175693240e-01 4.210884217684353614e-01
5.525018436038010572e-01 4.211084221684434081e-01
5.525293679952845149e-01 4.211284225684513993e-01
5.525568914919865016e-01 4.211484229684593905e-01
5.525844140938741544e-01 4.211684233684673817e-01
5.526119358009144999e-01 4.211884237684753729e-01
5.526394566130745645e-01 4.212084241684833641e-01
5.526669765303212634e-01 4.212284245684914108e-01
5.526944955526219561e-01 4.212484249684994020e-01
5.527220136799434469e-01 4.212684253685073932e-01
5.527495309122527622e-01 4.212884257685153844e-01
5.527770472495172616e-01 4.213084261685233756e-01
5.528045626917038602e-01 4.213284265685313668e-01
5.528320772387798065e-01 4.213484269685394135e-01
5.528595908907120160e-01 4.213684273685474047e-01
5.528871036474677370e-01 4.213884277685553958e-01
5.529146155090141068e-01 4.214084281685633870e-01
5.529421264753183740e-01 4.214284285685713782e-01
5.529696365463475649e-01 4.214484289685793694e-01
5.529971457220689279e-01 4.214684293685874161e-01
5.530246540024496005e-01 4.214884297685954073e-01
5.530521613874568310e-01 4.215084301686033985e-01
5.530796678770579788e-01 4.215284305686113897e-01
5.531071734712198484e-01 4.215484309686193809e-01
5.531346781699100212e-01 4.215684313686273721e-01
5.531621819730958567e-01 4.215884317686354188e-01
5.531896848807442701e-01 4.216084321686434100e-01
5.532171868928223990e-01 4.216284325686514012e-01
5.532446880092982688e-01 4.216484329686593924e-01
5.532721882301383509e-01 4.216684333686673836e-01
5.532996875553103377e-01 4.216884337686753748e-01
5.533271859847814778e-01 4.217084341686833660e-01
5.533546835185192414e-01 4.217284345686914127e-01
5.533821801564905440e-01 4.217484349686994038e-01
5.534096758986630782e-01 4.217684353687073950e-01
5.534371707450042033e-01 4.217884357687153862e-01
5.534646646954811677e-01 4.218084361687233774e-01
5.534921577500612200e-01 4.218284365687313686e-01
5.535196499087121635e-01 4.218484369687394153e-01
5.535471411714010248e-01 4.218684373687474065e-01
5.535746315380951632e-01 4.218884377687553977e-01
5.536021210087621602e-01 4.219084381687633889e-01
5.536296095833697084e-01 4.219284385687713801e-01
5.536570972618849451e-01 4.219484389687793713e-01
5.536845840442751188e-01 4.219684393687874180e-01
5.537120699305080329e-01 4.219884397687954092e-01
5.537395549205510470e-01 4.220084401688034004e-01
5.537670390143717425e-01 4.220284405688113916e-01
5.537945222119374789e-01 4.220484409688193828e-01
5.538220045132158376e-01 4.220684413688273739e-01
5.538494859181742891e-01 4.220884417688354207e-01
5.538769664267801929e-01 4.221084421688434118e-01
5.539044460390015745e-01 4.221284425688514030e-01
5.539319247548055714e-01 4.221484429688593942e-01
5.539594025741598760e-01 4.221684433688673854e-01
5.539868794970319588e-01 4.221884437688753766e-01
5.540143555233897343e-01 4.222084441688834233e-01
5.540418306532003401e-01 4.222284445688914145e-01
5.540693048864314685e-01 4.222484449688994057e-01
5.540967782230510341e-01 4.222684453689073969e-01
5.541242506630267295e-01 4.222884457689153881e-01
5.541517222063255810e-01 4.223084461689233793e-01
5.541791928529159472e-01 4.223284465689314260e-01
5.542066626027648546e-01 4.223484469689394172e-01
5.542341314558404397e-01 4.223684473689474084e-01
5.542615994121099510e-01 4.223884477689553996e-01
5.542890664715416360e-01 4.224084481689633908e-01
5.543165326341029653e-01 4.224284485689713819e-01
5.543439978997614093e-01 4.224484489689793731e-01
5.543714622684849935e-01 4.224684493689874198e-01
5.543989257402412996e-01 4.224884497689954110e-01
5.544263883149981309e-01 4.225084501690034022e-01
5.544538499927231801e-01 4.225284505690113934e-01
5.544813107733842505e-01 4.225484509690193846e-01
5.545087706569491459e-01 4.225684513690273758e-01
5.545362296433857807e-01 4.225884517690354225e-01
5.545636877326617364e-01 4.226084521690434137e-01
5.545911449247448166e-01 4.226284525690514049e-01
5.546186012196030468e-01 4.226484529690593961e-01
5.546460566172041196e-01 4.226684533690673873e-01
5.546735111175158384e-01 4.226884537690753785e-01
5.547009647205063398e-01 4.227084541690834252e-01
5.547284174261430945e-01 4.227284545690914164e-01
5.547558692343943498e-01 4.227484549690994076e-01
5.547833201452277985e-01 4.227684553691073988e-01
5.548107701586111329e-01 4.227884557691153899e-01
5.548382192745126007e-01 4.228084561691233811e-01
5.548656674929002275e-01 4.228284565691314278e-01
5.548931148137413727e-01 4.228484569691394190e-01
5.549205612370046170e-01 4.228684573691474102e-01
5.549480067626575419e-01 4.228884577691554014e-01
5.549754513906681730e-01 4.229084581691633926e-01
5.550028951210045358e-01 4.229284585691713838e-01
5.550303379536346560e-01 4.229484589691794305e-01
5.550577798885265590e-01 4.229684593691874217e-01
5.550852209256478265e-01 4.229884597691954129e-01
5.551126610649669280e-01 4.230084601692034041e-01
5.551401003064520001e-01 4.230284605692113953e-01
5.551675386500707354e-01 4.230484609692193865e-01
5.551949760957912705e-01 4.230684613692273777e-01
5.552224126435817420e-01 4.230884617692354244e-01
5.552498482934103974e-01 4.231084621692434156e-01
5.552772830452448183e-01 4.231284625692514068e-01
5.553047168990534743e-01 4.231484629692593979e-01
5.553321498548045021e-01 4.231684633692673891e-01
5.553595819124658162e-01 4.231884637692753803e-01
5.553870130720056641e-01 4.232084641692834270e-01
5.554144433333921826e-01 4.232284645692914182e-01
5.554418726965935083e-01 4.232484649692994094e-01
5.554693011615777776e-01 4.232684653693074006e-01
5.554967287283131272e-01 4.232884657693153918e-01
5.555241553967676937e-01 4.233084661693233830e-01
5.555515811669100579e-01 4.233284665693314297e-01
5.555790060387079121e-01 4.233484669693394209e-01
5.556064300121298372e-01 4.233684673693474121e-01
5.556338530871438586e-01 4.233884677693554033e-01
5.556612752637181130e-01 4.234084681693633945e-01
5.556886965418210700e-01 4.234284685693713857e-01
5.557161169214211993e-01 4.234484689693794324e-01
5.557435364024860824e-01 4.234684693693874236e-01
5.557709549849844111e-01 4.234884697693954148e-01
5.557983726688847659e-01 4.235084701694034059e-01
5.558257894541549504e-01 4.235284705694113971e-01
5.558532053407634344e-01 4.235484709694193883e-01
5.558806203286787984e-01 4.235684713694274350e-01
5.559080344178690680e-01 4.235884717694354262e-01
5.559354476083024910e-01 4.236084721694434174e-01
5.559628598999476479e-01 4.236284725694514086e-01
5.559902712927731194e-01 4.236484729694593998e-01
5.560176817867468202e-01 4.236684733694673910e-01
5.560450913818373309e-01 4.236884737694753822e-01
5.560725000780131211e-01 4.237084741694834289e-01
5.560999078752427716e-01 4.237284745694914201e-01
5.561273147734940858e-01 4.237484749694994113e-01
5.561547207727358666e-01 4.237684753695074025e-01
5.561821258729369166e-01 4.237884757695153937e-01
5.562095300740651505e-01 4.238084761695233849e-01
5.562369333760890378e-01 4.238284765695314316e-01
5.562643357789776033e-01 4.238484769695394228e-01
5.562917372826987616e-01 4.238684773695474139e-01
5.563191378872213155e-01 4.238884777695554051e-01
5.563465375925135126e-01 4.239084781695633963e-01
5.563739363985440445e-01 4.239284785695713875e-01
5.564013343052814919e-01 4.239484789695794342e-01
5.564287313126943246e-01 4.239684793695874254e-01
5.564561274207511232e-01 4.239884797695954166e-01
5.564835226294203574e-01 4.240084801696034078e-01
5.565109169386707189e-01 4.240284805696113990e-01
5.565383103484705662e-01 4.240484809696193902e-01
5.565657028587888133e-01 4.240684813696274369e-01
5.565930944695938187e-01 4.240884817696354281e-01
5.566204851808542742e-01 4.241084821696434193e-01
5.566478749925388714e-01 4.241284825696514105e-01
5.566752639046160800e-01 4.241484829696594017e-01
5.567026519170548138e-01 4.241684833696673929e-01
5.567300390298235424e-01 4.241884837696754396e-01
5.567574252428909576e-01 4.242084841696834308e-01
5.567848105562255290e-01 4.242284845696914219e-01
5.568121949697962814e-01 4.242484849696994131e-01
5.568395784835719065e-01 4.242684853697074043e-01
5.568669610975207629e-01 4.242884857697153955e-01
5.568943428116119865e-01 4.243084861697233867e-01
5.569217236258140469e-01 4.243284865697314334e-01
5.569491035400960799e-01 4.243484869697394246e-01
5.569764825544261111e-01 4.243684873697474158e-01
5.570038606687733873e-01 4.243884877697554070e-01
5.570312378831068223e-01 4.244084881697633982e-01
5.570586141973948857e-01 4.244284885697713894e-01
5.570859896116064913e-01 4.244484889697794361e-01
5.571133641257104419e-01 4.244684893697874273e-01
5.571407377396756511e-01 4.244884897697954185e-01
5.571681104534708107e-01 4.245084901698034097e-01
5.571954822670646124e-01 4.245284905698114009e-01
5.572228531804263030e-01 4.245484909698193920e-01
5.572502231935245742e-01 4.245684913698274388e-01
5.572775923063282288e-01 4.245884917698354299e-01
5.573049605188061806e-01 4.246084921698434211e-01
5.573323278309274542e-01 4.246284925698514123e-01
5.573596942426606304e-01 4.246484929698594035e-01
5.573870597539748450e-01 4.246684933698673947e-01
5.574144243648392338e-01 4.246884937698754414e-01
5.574417880752222665e-01 4.247084941698834326e-01
5.574691508850931898e-01 4.247284945698914238e-01
5.574965127944210286e-01 4.247484949698994150e-01
5.575238738031745855e-01 4.247684953699074062e-01
5.575512339113227744e-01 4.247884957699153974e-01
5.575785931188348421e-01 4.248084961699234441e-01
5.576059514256795913e-01 4.248284965699314353e-01
5.576333088318259357e-01 4.248484969699394265e-01
5.576606653372431222e-01 4.248684973699474177e-01
5.576880209419001755e-01 4.248884977699554089e-01
5.577153756457660094e-01 4.249084981699634000e-01
5.577427294488097598e-01 4.249284985699714468e-01
5.577700823510004513e-01 4.249484989699794379e-01
5.577974343523072198e-01 4.249684993699874291e-01
5.578247854526990901e-01 4.249884997699954203e-01
5.578521356521451979e-01 4.250085001700034115e-01
5.578794849506145681e-01 4.250285005700114027e-01
5.579068333480765585e-01 4.250485009700193939e-01
5.579341808445000828e-01 4.250685013700274406e-01
5.579615274398541658e-01 4.250885017700354318e-01
5.579888731341084984e-01 4.251085021700434230e-01
5.580162179272314393e-01 4.251285025700514142e-01
5.580435618191926794e-01 4.251485029700594054e-01
5.580709048099614655e-01 4.251685033700673966e-01
5.580982468995068224e-01 4.251885037700754433e-01
5.581255880877978859e-01 4.252085041700834345e-01
5.581529283748040138e-01 4.252285045700914257e-01
5.581802677604944529e-01 4.252485049700994169e-01
5.582076062448382281e-01 4.252685053701074080e-01
5.582349438278045861e-01 4.252885057701153992e-01
5.582622805093633289e-01 4.253085061701234459e-01
5.582896162894830372e-01 4.253285065701314371e-01
5.583169511681330688e-01 4.253485069701394283e-01
5.583442851452833366e-01 4.253685073701474195e-01
5.583716182209024215e-01 4.253885077701554107e-01
5.583989503949600142e-01 4.254085081701634019e-01
5.584262816674254726e-01 4.254285085701714486e-01
5.584536120382679325e-01 4.254485089701794398e-01
5.584809415074567518e-01 4.254685093701874310e-01
5.585082700749612883e-01 4.254885097701954222e-01
5.585355977407511219e-01 4.255085101702034134e-01
5.585629245047954994e-01 4.255285105702114046e-01
5.585902503670637786e-01 4.255485109702194513e-01
5.586175753275252065e-01 4.255685113702274425e-01
5.586448993861494738e-01 4.255885117702354337e-01
5.586722225429058275e-01 4.256085121702434249e-01
5.586995447977637363e-01 4.256285125702514160e-01
5.587268661506926692e-01 4.256485129702594072e-01
5.587541866016619840e-01 4.256685133702673984e-01
5.587815061506412606e-01 4.256885137702754451e-01
5.588088247975999678e-01 4.257085141702834363e-01
5.588361425425075746e-01 4.257285145702914275e-01
5.588634593853333277e-01 4.257485149702994187e-01
5.588907753260469180e-01 4.257685153703074099e-01
5.589180903646180365e-01 4.257885157703154011e-01
5.589454045010161520e-01 4.258085161703234478e-01
5.589727177352105114e-01 4.258285165703314390e-01
5.590000300671710276e-01 4.258485169703394302e-01
5.590273414968669474e-01 4.258685173703474214e-01
5.590546520242680728e-01 4.258885177703554126e-01
5.590819616493437616e-01 4.259085181703634038e-01
5.591092703720639268e-01 4.259285185703714505e-01
5.591365781923977041e-01 4.259485189703794417e-01
5.591638851103151175e-01 4.259685193703874329e-01
5.591911911257854140e-01 4.259885197703954240e-01
5.592184962387787284e-01 4.260085201704034152e-01
