# p ,r
2.668684244796215022e-01 4.038480769615392374e-01
2.668896438587126108e-01 4.038680773615472286e-01
2.669108636840269999e-01 4.038880777615552753e-01
2.669320839555322511e-01 4.039080781615632665e-01
2.669533046731918935e-01 4.039280785615712577e-01
2.669745258369731200e-01 4.039480789615792489e-01
2.669957474468411807e-01 4.039680793615872401e-01
2.670169695027630463e-01 4.039880797615952313e-01
2.670381920047050217e-01 4.040080801616032780e-01
2.670594149526314687e-01 4.040280805616112692e-01
2.670806383465088585e-01 4.040480809616192603e-01
2.671018621863048836e-01 4.040680813616272515e-01
2.671230864719831288e-01 4.040880817616352427e-01
2.671443112035105094e-01 4.041080821616432339e-01
2.671655363808539962e-01 4.041280825616512251e-01
2.671867620039773406e-01 4.041480829616592718e-01
2.672079880728481238e-01 4.041680833616672630e-01
2.672292145874334834e-01 4.041880837616752542e-01
2.672504415476967266e-01 4.042080841616832454e-01
2.672716689536050461e-01 4.042280845616912366e-01
2.672928968051245247e-01 4.042480849616992278e-01
2.673141251022221332e-01 4.042680853617072745e-01
2.673353538448616784e-01 4.042880857617152657e-01
2.673565830330109083e-01 4.043080861617232569e-01
2.673778126666350730e-01 4.043280865617312481e-01
2.673990427457014207e-01 4.043480869617392393e-01
2.674202732701740359e-01 4.043680873617472304e-01
2.674415042400195563e-01 4.043880877617552771e-01
2.674627356552057855e-01 4.044080881617632683e-01
2.674839675156959196e-01 4.044280885617712595e-01
2.675051998214575955e-01 4.044480889617792507e-01
2.675264325724573400e-01 4.044680893617872419e-01
2.675476657686592930e-01 4.044880897617952331e-01
2.675688994100306473e-01 4.045080901618032798e-01
2.675901334965387068e-01 4.045280905618112710e-01
2.676113680281469454e-01 4.045480909618192622e-01
2.676326030048225557e-01 4.045680913618272534e-01
2.676538384265319537e-01 4.045880917618352446e-01
2.676750742932408889e-01 4.046080921618432358e-01
2.676963106049161101e-01 4.046280925618512825e-01
2.677175473615222012e-01 4.046480929618592737e-01
2.677387845630255780e-01 4.046680933618672649e-01
2.677600222093942661e-01 4.046880937618752561e-01
2.677812603005912950e-01 4.047080941618832473e-01
2.678024988365843573e-01 4.047280945618912384e-01
2.678237378173405348e-01 4.047480949618992296e-01
2.678449772428231901e-01 4.047680953619072763e-01
2.678662171129999603e-01 4.047880957619152675e-01
2.678874574278379828e-01 4.048080961619232587e-01
2.679086981873011197e-01 4.048280965619312499e-01
2.679299393913562866e-01 4.048480969619392411e-01
2.679511810399701766e-01 4.048680973619472323e-01
2.679724231331088169e-01 4.048880977619552790e-01
2.679936656707372356e-01 4.049080981619632702e-01
2.680149086528222369e-01 4.049280985619712614e-01
2.680361520793297925e-01 4.049480989619792526e-01
2.680573959502273174e-01 4.049680993619872438e-01
2.680786402654782852e-01 4.049880997619952350e-01
2.680998850250500554e-01 4.050081001620032817e-01
2.681211302289097653e-01 4.050281005620112729e-01
2.681423758770217769e-01 4.050481009620192641e-01
2.681636219693527834e-01 4.050681013620272553e-01
2.681848685058700332e-01 4.050881017620352464e-01
2.682061154865378882e-01 4.051081021620432376e-01
2.682273629113223756e-01 4.051281025620512843e-01
2.682486107801925201e-01 4.051481029620592755e-01
2.682698590931106297e-01 4.051681033620672667e-01
2.682911078500445634e-01 4.051881037620752579e-01
2.683123570509603484e-01 4.052081041620832491e-01
2.683336066958244004e-01 4.052281045620912403e-01
2.683548567846033572e-01 4.052481049620992870e-01
2.683761073172613032e-01 4.052681053621072782e-01
2.683973582937660973e-01 4.052881057621152694e-01
2.684186097140839888e-01 4.053081061621232606e-01
2.684398615781797837e-01 4.053281065621312518e-01
2.684611138860202861e-01 4.053481069621392430e-01
2.684823666375722451e-01 4.053681073621472342e-01
2.685036198328005774e-01 4.053881077621552809e-01
2.685248734716719210e-01 4.054081081621632721e-01
2.685461275541535797e-01 4.054281085621712633e-01
2.685673820802095269e-01 4.054481089621792544e-01
2.685886370498071218e-01 4.054681093621872456e-01
2.686098924629123363e-01 4.054881097621952368e-01
2.686311483194924743e-01 4.055081101622032835e-01
2.686524046195115645e-01 4.055281105622112747e-01
2.686736613629365777e-01 4.055481109622192659e-01
2.686949185497341519e-01 4.055681113622272571e-01
2.687161761798713133e-01 4.055881117622352483e-01
2.687374342533117577e-01 4.056081121622432395e-01
2.687586927700230666e-01 4.056281125622512862e-01
2.687799517299724883e-01 4.056481129622592774e-01
2.688012111331237186e-01 4.056681133622672686e-01
2.688224709794446721e-01 4.056881137622752598e-01
2.688437312689019310e-01 4.057081141622832510e-01
2.688649920014596351e-01 4.057281145622912422e-01
2.688862531770849773e-01 4.057481149622992889e-01
2.689075147957457612e-01 4.057681153623072801e-01
2.689287768574052384e-01 4.057881157623152713e-01
2.689500393620312124e-01 4.058081161623232624e-01
2.689713023095899880e-01 4.058281165623312536e-01
2.689925657000469261e-01 4.058481169623392448e-01
2.690138295333699969e-01 4.058681173623472915e-01
2.690350938095233402e-01 4.058881177623552827e-01
2.690563585284738712e-01 4.059081181623632739e-01
2.690776236901888385e-01 4.059281185623712651e-01
2.690988892946326039e-01 4.059481189623792563e-01
2.691201553417721382e-01 4.059681193623872475e-01
2.691414218315746898e-01 4.059881197623952942e-01
2.691626887640045096e-01 4.060081201624032854e-01
2.691839561390289570e-01 4.060281205624112766e-01
2.692052239566152250e-01 4.060481209624192678e-01
2.692264922167273977e-01 4.060681213624272590e-01
2.692477609193327237e-01 4.060881217624352502e-01
2.692690300643969525e-01 4.061081221624432414e-01
2.692902996518882208e-01 4.061281225624512881e-01
2.693115696817700022e-01 4.061481229624592793e-01
2.693328401540098227e-01 4.061681233624672704e-01
2.693541110685740980e-01 4.061881237624752616e-01
2.693753824254300211e-01 4.062081241624832528e-01
2.693966542245413986e-01 4.062281245624912440e-01
2.694179264658754236e-01 4.062481249624992907e-01
2.694391991494002880e-01 4.062681253625072819e-01
2.694604722750791326e-01 4.062881257625152731e-01
2.694817458428794832e-01 4.063081261625232643e-01
2.695030198527694210e-01 4.063281265625312555e-01
2.695242943047119200e-01 4.063481269625392467e-01
2.695455691986747837e-01 4.063681273625472934e-01
2.695668445346255382e-01 4.063881277625552846e-01
2.695881203125282122e-01 4.064081281625632758e-01
2.696093965323501096e-01 4.064281285625712670e-01
2.696306731940572576e-01 4.064481289625792582e-01
2.696519502976160720e-01 4.064681293625872494e-01
2.696732278429940233e-01 4.064881297625952961e-01
2.696945058301549736e-01 4.065081301626032872e-01
2.697157842590666710e-01 4.065281305626112784e-01
2.697370631296957533e-01 4.065481309626192696e-01
2.697583424420069709e-01 4.065681313626272608e-01
2.697796221959677943e-01 4.065881317626352520e-01
2.698009023915448612e-01 4.066081321626432987e-01
2.698221830287025336e-01 4.066281325626512899e-01
2.698434641074086704e-01 4.066481329626592811e-01
2.698647456276301870e-01 4.066681333626672723e-01
2.698860275893317229e-01 4.066881337626752635e-01
2.699073099924799712e-01 4.067081341626832547e-01
2.699285928370412924e-01 4.067281345626912459e-01
2.699498761229832122e-01 4.067481349626992926e-01
2.699711598502703147e-01 4.067681353627072838e-01
2.699924440188691266e-01 4.067881357627152750e-01
2.700137286287467298e-01 4.068081361627232662e-01
2.700350136798701506e-01 4.068281365627312574e-01
2.700562991722031403e-01 4.068481369627392485e-01
2.700775851057138355e-01 4.068681373627472952e-01
2.700988714803694291e-01 4.068881377627552864e-01
2.701201582961337833e-01 4.069081381627632776e-01
2.701414455529743130e-01 4.069281385627712688e-01
2.701627332508589330e-01 4.069481389627792600e-01
2.701840213897510612e-01 4.069681393627872512e-01
2.702053099696182792e-01 4.069881397627952979e-01
2.702265989904286125e-01 4.070081401628032891e-01
2.702478884521456459e-01 4.070281405628112803e-01
2.702691783547369053e-01 4.070481409628192715e-01
2.702904686981686955e-01 4.070681413628272627e-01
2.703117594824073766e-01 4.070881417628352539e-01
2.703330507074203082e-01 4.071081421628433006e-01
2.703543423731717410e-01 4.071281425628512918e-01
2.703756344796294786e-01 4.071481429628592830e-01
2.703969270267602698e-01 4.071681433628672742e-01
2.704182200145284209e-01 4.071881437628752654e-01
2.704395134429017356e-01 4.072081441628832565e-01
2.704608073118471845e-01 4.072281445628913032e-01
2.704821016213294071e-01 4.072481449628992944e-01
2.705033963713156520e-01 4.072681453629072856e-01
2.705246915617731118e-01 4.072881457629152768e-01
2.705459871926665372e-01 4.073081461629232680e-01
2.705672832639630099e-01 4.073281465629312592e-01
2.705885797756287792e-01 4.073481469629392504e-01
2.706098767276309824e-01 4.073681473629472971e-01
2.706311741199348697e-01 4.073881477629552883e-01
2.706524719525073563e-01 4.074081481629632795e-01
2.706737702253145805e-01 4.074281485629712707e-01
2.706950689383240127e-01 4.074481489629792619e-01
2.707163680915000703e-01 4.074681493629872531e-01
2.707376676848102792e-01 4.074881497629952998e-01
2.707589677182221100e-01 4.075081501630032910e-01
2.707802681916996468e-01 4.075281505630112822e-01
2.708015691052101936e-01 4.075481509630192734e-01
2.708228704587214430e-01 4.075681513630272645e-01
2.708441722521975903e-01 4.075881517630352557e-01
2.708654744856063279e-01 4.076081521630433024e-01
2.708867771589144602e-01 4.076281525630512936e-01
2.709080802720873482e-01 4.076481529630592848e-01
2.709293838250911857e-01 4.076681533630672760e-01
2.709506878178932210e-01 4.076881537630752672e-01
2.709719922504597034e-01 4.077081541630832584e-01
2.709932971227579923e-01 4.077281545630913051e-01
2.710146024347523386e-01 4.077481549630992963e-01
2.710359081864101016e-01 4.077681553631072875e-01
2.710572143776993070e-01 4.077881557631152787e-01
2.710785210085840391e-01 4.078081561631232699e-01
2.710998280790312687e-01 4.078281565631312611e-01
2.711211355890087438e-01 4.078481569631393078e-01
2.711424435384806597e-01 4.078681573631472990e-01
2.711637519274152641e-01 4.078881577631552902e-01
2.711850607557793058e-01 4.079081581631632814e-01
2.712063700235370911e-01 4.079281585631712725e-01
2.712276797306564791e-01 4.079481589631792637e-01
2.712489898771046626e-01 4.079681593631873104e-01
2.712703004628460590e-01 4.079881597631953016e-01
2.712916114878481388e-01 4.080081601632032928e-01
2.713129229520775954e-01 4.080281605632112840e-01
2.713342348555005112e-01 4.080481609632192752e-01
2.713555471980846900e-01 4.080681613632272664e-01
2.713768599797942160e-01 4.080881617632352576e-01
2.713981732005966152e-01 4.081081621632433043e-01
2.714194868604593580e-01 4.081281625632512955e-01
2.714408009593471394e-01 4.081481629632592867e-01
2.714621154972275408e-01 4.081681633632672779e-01
2.714834304740673665e-01 4.081881637632752691e-01
2.715047458898314225e-01 4.082081641632832603e-01
2.715260617444874014e-01 4.082281645632913070e-01
2.715473780380022739e-01 4.082481649632992982e-01
2.715686947703410126e-01 4.082681653633072894e-01
2.715900119414711433e-01 4.082881657633152805e-01
2.716113295513587489e-01 4.083081661633232717e-01
2.716326475999701895e-01 4.083281665633312629e-01
2.716539660872732687e-01 4.083481669633393096e-01
2.716752850132323482e-01 4.083681673633473008e-01
2.716966043778149542e-01 4.083881677633552920e-01
2.717179241809886125e-01 4.084081681633632832e-01
2.717392444227180182e-01 4.084281685633712744e-01
2.717605651029700309e-01 4.084481689633792656e-01
2.717818862217125098e-01 4.084681693633873123e-01
2.718032077789101497e-01 4.084881697633953035e-01
2.718245297745303657e-01 4.085081701634032947e-01
2.718458522085404616e-01 4.085281705634112859e-01
2.718671750809051324e-01 4.085481709634192771e-01
2.718884983915917930e-01 4.085681713634272683e-01
2.719098221405678029e-01 4.085881717634353150e-01
2.719311463277976904e-01 4.086081721634433062e-01
2.719524709532493145e-01 4.086281725634512973e-01
2.719737960168890911e-01 4.086481729634592885e-01
2.719951215186833249e-01 4.086681733634672797e-01
2.720164474585995973e-01 4.086881737634752709e-01
2.720377738366022147e-01 4.087081741634832621e-01
2.720591006526590361e-01 4.087281745634913088e-01
2.720804279067375875e-01 4.087481749634993000e-01
2.721017555988024528e-01 4.087681753635072912e-01
2.721230837288209359e-01 4.087881757635152824e-01
2.721444122967608403e-01 4.088081761635232736e-01
2.721657413025861949e-01 4.088281765635312648e-01
2.721870707462648586e-01 4.088481769635393115e-01
2.722084006277643575e-01 4.088681773635473027e-01
2.722297309470492754e-01 4.088881777635552939e-01
2.722510617040871939e-01 4.089081781635632851e-01
2.722723928988448061e-01 4.089281785635712763e-01
2.722937245312880838e-01 4.089481789635792675e-01
2.723150566013849416e-01 4.089681793635873142e-01
2.723363891091000188e-01 4.089881797635953053e-01
2.723577220544010635e-01 4.090081801636032965e-01
2.723790554372551020e-01 4.090281805636112877e-01
2.724003892576269958e-01 4.090481809636192789e-01
2.724217235154840488e-01 4.090681813636272701e-01
2.724430582107942866e-01 4.090881817636353168e-01
2.724643933435218490e-01 4.091081821636433080e-01
2.724857289136344840e-01 4.091281825636512992e-01
2.725070649211001061e-01 4.091481829636592904e-01
2.725284013658824112e-01 4.091681833636672816e-01
2.725497382479498132e-01 4.091881837636752728e-01
2.725710755672697827e-01 4.092081841636833195e-01
2.725924133238065150e-01 4.092281845636913107e-01
2.726137515175277026e-01 4.092481849636993019e-01
2.726350901484000944e-01 4.092681853637072931e-01
2.726564292163899950e-01 4.092881857637152843e-01
2.726777687214655410e-01 4.093081861637232755e-01
2.726991086635908168e-01 4.093281865637312666e-01
2.727204490427335704e-01 4.093481869637393133e-01
2.727417898588614387e-01 4.093681873637473045e-01
2.727631311119392277e-01 4.093881877637552957e-01
2.727844728019342413e-01 4.094081881637632869e-01
2.728058149288140055e-01 4.094281885637712781e-01
2.728271574925431597e-01 4.094481889637792693e-01
2.728485004930895630e-01 4.094681893637873160e-01
2.728698439304206302e-01 4.094881897637953072e-01
2.728911878045011119e-01 4.095081901638032984e-01
2.729125321152987560e-01 4.095281905638112896e-01
2.729338768627796452e-01 4.095481909638192808e-01
2.729552220469108059e-01 4.095681913638272720e-01
2.729765676676599861e-01 4.095881917638353187e-01
2.729979137249912702e-01 4.096081921638433099e-01
2.730192602188730167e-01 4.096281925638513011e-01
2.730406071492722520e-01 4.096481929638592923e-01
2.730619545161538375e-01 4.096681933638672835e-01
2.730833023194855769e-01 4.096881937638752746e-01
2.731046505592344964e-01 4.097081941638833213e-01
2.731259992353660682e-01 4.097281945638913125e-01
2.731473483478475406e-01 4.097481949638993037e-01
2.731686978966463841e-01 4.097681953639072949e-01
2.731900478817272937e-01 4.097881957639152861e-01
2.732113983030583504e-01 4.098081961639232773e-01
2.732327491606065251e-01 4.098281965639313240e-01
2.732541004543370122e-01 4.098481969639393152e-01
2.732754521842173379e-01 4.098681973639473064e-01
2.732968043502141953e-01 4.098881977639552976e-01
2.733181569522939447e-01 4.099081981639632888e-01
2.733395099904246672e-01 4.099281985639712800e-01
2.733608634645707802e-01 4.099481989639792712e-01
2.733822173746999762e-01 4.099681993639873179e-01
2.734035717207798921e-01 4.099881997639953091e-01
2.734249265027754450e-01 4.100082001640033003e-01
2.734462817206538277e-01 4.100282005640112915e-01
2.734676373743831768e-01 4.100482009640192826e-01
2.734889934639277986e-01 4.100682013640272738e-01
2.735103499892556078e-01 4.100882017640353205e-01
2.735317069503345744e-01 4.101082021640433117e-01
2.735530643471288936e-01 4.101282025640513029e-01
2.735744221796062581e-01 4.101482029640592941e-01
2.735957804477340272e-01 4.101682033640672853e-01
2.736171391514778950e-01 4.101882037640752765e-01
2.736384982908060537e-01 4.102082041640833232e-01
2.736598578656833647e-01 4.102282045640913144e-01
2.736812178760773540e-01 4.102482049640993056e-01
2.737025783219558805e-01 4.102682053641072968e-01
2.737239392032835839e-01 4.102882057641152880e-01
2.737453005200273792e-01 4.103082061641232792e-01
2.737666622721562359e-01 4.103282065641313259e-01
2.737880244596342938e-01 4.103482069641393171e-01
2.738093870824292453e-01 4.103682073641473083e-01
2.738307501405090050e-01 4.103882077641552995e-01
2.738521136338378237e-01 4.104082081641632906e-01
2.738734775623839490e-01 4.104282085641712818e-01
2.738948419261145184e-01 4.104482089641793285e-01
2.739162067249950039e-01 4.104682093641873197e-01
2.739375719589927649e-01 4.104882097641953109e-01
2.739589376280743838e-01 4.105082101642033021e-01
2.739803037322068313e-01 4.105282105642112933e-01
2.740016702713576335e-01 4.105482109642192845e-01
2.740230372454916519e-01 4.105682113642273312e-01
2.740444046545765233e-01 4.105882117642353224e-01
2.740657724985803290e-01 4.106082121642433136e-01
2.740871407774673196e-01 4.106282125642513048e-01
2.741085094912057429e-01 4.106482129642592960e-01
2.741298786397627363e-01 4.106682133642672872e-01
2.741512482231035497e-01 4.106882137642752784e-01
2.741726182411954316e-01 4.107082141642833251e-01
2.741939886940067406e-01 4.107282145642913163e-01
2.742153595815021716e-01 4.107482149642993075e-01
2.742367309036491951e-01 4.107682153643072986e-01
2.742581026604147820e-01 4.107882157643152898e-01
2.742794748517653480e-01 4.108082161643232810e-01
2.743008474776689187e-01 4.108282165643313277e-01
2.743222205380901890e-01 4.108482169643393189e-01
2.743435940329972400e-01 4.108682173643473101e-01
2.743649679623573201e-01 4.108882177643553013e-01
2.743863423261356238e-01 4.109082181643632925e-01
2.744077171242997326e-01 4.109282185643712837e-01
2.744290923568173945e-01 4.109482189643793304e-01
2.744504680236535821e-01 4.109682193643873216e-01
2.744718441247758212e-01 4.109882197643953128e-01
2.744932206601521929e-01 4.110082201644033040e-01
2.745145976297473367e-01 4.110282205644112952e-01
2.745359750335290561e-01 4.110482209644192864e-01
2.745573528714646550e-01 4.110682213644273331e-01
2.745787311435198830e-01 4.110882217644353243e-01
2.746001098496622661e-01 4.111082221644433154e-01
2.746214889898578870e-01 4.111282225644513066e-01
2.746428685640745493e-01 4.111482229644592978e-01
2.746642485722792237e-01 4.111682233644672890e-01
2.746856290144368828e-01 4.111882237644753357e-01
2.747070098905161073e-01 4.112082241644833269e-01
2.747283912004838680e-01 4.112282245644913181e-01
2.747497729443049153e-01 4.112482249644993093e-01
2.747711551219477744e-01 4.112682253645073005e-01
2.747925377333798047e-01 4.112882257645152917e-01
2.748139207785655902e-01 4.113082261645232829e-01
2.748353042574734895e-01 4.113282265645313296e-01
2.748566881700711395e-01 4.113482269645393208e-01
2.748780725163233463e-01 4.113682273645473120e-01
2.748994572961976912e-01 4.113882277645553032e-01
2.749208425096617558e-01 4.114082281645632944e-01
2.749422281566815118e-01 4.114282285645712856e-01
2.749636142372251513e-01 4.114482289645793323e-01
2.749850007512575356e-01 4.114682293645873234e-01
2.750063876987462463e-01 4.114882297645953146e-01
2.750277750796599752e-01 4.115082301646033058e-01
2.750491628939624178e-01 4.115282305646112970e-01
2.750705511416220439e-01 4.115482309646192882e-01
2.750919398226066015e-01 4.115682313646273349e-01
2.751133289368810630e-01 4.115882317646353261e-01
2.751347184844132876e-01 4.116082321646433173e-01
2.751561084651712452e-01 4.116282325646513085e-01
2.751774988791191312e-01 4.116482329646592997e-01
2.751988897262255818e-01 4.116682333646672909e-01
2.752202810064575123e-01 4.116882337646753376e-01
2.752416727197810609e-01 4.117082341646833288e-01
2.752630648661634205e-01 4.117282345646913200e-01
2.752844574455712845e-01 4.117482349646993112e-01
2.753058504579718457e-01 4.117682353647073024e-01
2.753272439033329633e-01 4.117882357647152936e-01
2.753486377816192765e-01 4.118082361647233403e-01
2.753700320927988665e-01 4.118282365647313314e-01
2.753914268368395368e-01 4.118482369647393226e-01
2.754128220137065375e-01 4.118682373647473138e-01
2.754342176233668393e-01 4.118882377647553050e-01
2.754556136657893006e-01 4.119082381647632962e-01
2.754770101409383942e-01 4.119282385647712874e-01
2.754984070487818681e-01 4.119482389647793341e-01
2.755198043892878590e-01 4.119682393647873253e-01
2.755412021624212837e-01 4.119882397647953165e-01
2.755626003681502234e-01 4.120082401648033077e-01
2.755839990064410938e-01 4.120282405648112989e-01
2.756053980772610879e-01 4.120482409648192901e-01
2.756267975805780646e-01 4.120682413648273368e-01
2.756481975163568854e-01 4.120882417648353280e-01
2.756695978845657424e-01 4.121082421648433192e-01
2.756909986851717731e-01 4.121282425648513104e-01
2.757123999181411711e-01 4.121482429648593016e-01
2.757338015834405187e-01 4.121682433648672927e-01
2.757552036810387852e-01 4.121882437648753394e-01
2.757766062109003879e-01 4.122082441648833306e-01
2.757980091729930749e-01 4.122282445648913218e-01
2.758194125672852048e-01 4.122482449648993130e-01
2.758408163937415281e-01 4.122682453649073042e-01
2.758622206523301257e-01 4.122882457649152954e-01
2.758836253430184127e-01 4.123082461649233421e-01
2.759050304657720276e-01 4.123282465649313333e-01
2.759264360205583855e-01 4.123482469649393245e-01
2.759478420073448457e-01 4.123682473649473157e-01
2.759692484260979350e-01 4.123882477649553069e-01
2.759906552767861787e-01 4.124082481649632981e-01
2.760120625593738275e-01 4.124282485649713448e-01
2.760334702738292956e-01 4.124482489649793360e-01
2.760548784201203865e-01 4.124682493649873272e-01
2.760762869982123502e-01 4.124882497649953184e-01
2.760976960080724352e-01 4.125082501650033096e-01
2.761191054496692776e-01 4.125282505650113007e-01
2.761405153229675724e-01 4.125482509650192919e-01
2.761619256279350676e-01 4.125682513650273386e-01
2.761833363645401773e-01 4.125882517650353298e-01
2.762047475327478741e-01 4.126082521650433210e-01
2.762261591325256282e-01 4.126282525650513122e-01
2.762475711638406883e-01 4.126482529650593034e-01
2.762689836266605803e-01 4.126682533650672946e-01
2.762903965209522750e-01 4.126882537650753413e-01
2.763118098466813000e-01 4.127082541650833325e-01
2.763332236038156808e-01 4.127282545650913237e-01
2.763546377923235542e-01 4.127482549650993149e-01
2.763760524121692819e-01 4.127682553651073061e-01
2.763974674633215556e-01 4.127882557651152973e-01
2.764188829457479013e-01 4.128082561651233440e-01
2.764402988594131805e-01 4.128282565651313352e-01
2.764617152042858628e-01 4.128482569651393264e-01
2.764831319803340293e-01 4.128682573651473176e-01
2.765045491875220418e-01 4.128882577651553087e-01
2.765259668258188142e-01 4.129082581651632999e-01
2.765473848951913727e-01 4.129282585651713466e-01
2.765688033956051894e-01 4.129482589651793378e-01
2.765902223270283455e-01 4.129682593651873290e-01
2.766116416894277563e-01 4.129882597651953202e-01
2.766330614827704482e-01 4.130082601652033114e-01
2.766544817070245021e-01 4.130282605652113026e-01
2.766759023621545577e-01 4.130482609652193493e-01
2.766973234481295840e-01 4.130682613652273405e-01
2.767187449649164965e-01 4.130882617652353317e-01
2.767401669124811558e-01 4.131082621652433229e-01
2.767615892907906994e-01 4.131282625652513141e-01
2.767830120998144849e-01 4.131482629652593053e-01
2.768044353395162083e-01 4.131682633652673520e-01
2.768258590098646166e-01 4.131882637652753432e-01
2.768472831108274579e-01 4.132082641652833344e-01
2.768687076423703153e-01 4.132282645652913255e-01
2.768901326044603262e-01 4.132482649652993167e-01
2.769115579970654051e-01 4.132682653653073079e-01
2.769329838201518568e-01 4.132882657653152991e-01
2.769544100736883729e-01 4.133082661653233458e-01
2.769758367576399261e-01 4.133282665653313370e-01
2.769972638719739866e-01 4.133482669653393282e-01
2.770186914166595238e-01 4.133682673653473194e-01
2.770401193916606220e-01 4.133882677653553106e-01
2.770615477969459728e-01 4.134082681653633018e-01
2.770829766324833798e-01 4.134282685653713485e-01
2.771044058982380376e-01 4.134482689653793397e-01
2.771258355941780271e-01 4.134682693653873309e-01
2.771472657202715406e-01 4.134882697653953221e-01
2.771686962764834394e-01 4.135082701654033133e-01
2.771901272627815827e-01 4.135282705654113045e-01
2.772115586791345510e-01 4.135482709654193512e-01
2.772329905255070948e-01 4.135682713654273424e-01
2.772544228018675727e-01 4.135882717654353335e-01
2.772758555081829002e-01 4.136082721654433247e-01
2.772972886444197704e-01 4.136282725654513159e-01
2.773187222105471528e-01 4.136482729654593071e-01
2.773401562065290760e-01 4.136682733654673538e-01
2.773615906323345093e-01 4.136882737654753450e-01
2.773830254879310342e-01 4.137082741654833362e-01
2.774044607732844003e-01 4.137282745654913274e-01
2.774258964883621337e-01 4.137482749654993186e-01
2.774473326331323708e-01 4.137682753655073098e-01
2.774687692075599732e-01 4.137882757655153565e-01
2.774902062116136880e-01 4.138082761655233477e-01
2.775116436452612634e-01 4.138282765655313389e-01
2.775330815084679492e-01 4.138482769655393301e-01
2.775545198012018822e-01 4.138682773655473213e-01
2.775759585234299776e-01 4.138882777655553125e-01
2.775973976751194838e-01 4.139082781655633037e-01
2.776188372562381490e-01 4.139282785655713504e-01
2.776402772667518892e-01 4.139482789655793415e-01
2.776617177066281195e-01 4.139682793655873327e-01
2.776831585758352539e-01 4.139882797655953239e-01
2.777045998743385979e-01 4.140082801656033151e-01
2.777260416021058442e-01 4.140282805656113063e-01
2.777474837591054069e-01 4.140482809656193530e-01
2.777689263453025914e-01 4.140682813656273442e-01
2.777903693606651458e-01 4.140882817656353354e-01
2.778118128051614288e-01 4.141082821656433266e-01
2.778332566787566904e-01 4.141282825656513178e-01
2.778547009814187896e-01 4.141482829656593090e-01
2.778761457131157520e-01 4.141682833656673557e-01
2.778975908738133827e-01 4.141882837656753469e-01
2.779190364634792632e-01 4.142082841656833381e-01
2.779404824820809194e-01 4.142282845656913293e-01
2.779619289295852114e-01 4.142482849656993205e-01
2.779833758059606086e-01 4.142682853657073117e-01
2.780048231111716950e-01 4.142882857657153584e-01
2.780262708451874953e-01 4.143082861657233495e-01
2.780477190079751471e-01 4.143282865657313407e-01
2.780691675995008993e-01 4.143482869657393319e-01
2.780906166197321117e-01 4.143682873657473231e-01
2.781120660686372537e-01 4.143882877657553143e-01
2.781335159461815754e-01 4.144082881657633610e-01
2.781549662523331024e-01 4.144282885657713522e-01
2.781764169870599712e-01 4.144482889657793434e-01
2.781978681503276540e-01 4.144682893657873346e-01
2.782193197421040098e-01 4.144882897657953258e-01
2.782407717623565646e-01 4.145082901658033170e-01
2.782622242110522892e-01 4.145282905658113082e-01
2.782836770881588762e-01 4.145482909658193549e-01
2.783051303936427967e-01 4.145682913658273461e-01
2.783265841274710217e-01 4.145882917658353373e-01
2.783480382896124650e-01 4.146082921658433285e-01
2.783694928800320434e-01 4.146282925658513197e-01
2.783909478986981711e-01 4.146482929658593108e-01
2.784124033455783742e-01 4.146682933658673575e-01
2.784338592206386798e-01 4.146882937658753487e-01
2.784553155238470024e-01 4.147082941658833399e-01
2.784767722551714231e-01 4.147282945658913311e-01
2.784982294145773585e-01 4.147482949658993223e-01
2.785196870020330007e-01 4.147682953659073135e-01
2.785411450175064307e-01 4.147882957659153602e-01
2.785626034609631207e-01 4.148082961659233514e-01
2.785840623323708742e-01 4.148282965659313426e-01
2.786055216316969951e-01 4.148482969659393338e-01
2.786269813589092870e-01 4.148682973659473250e-01
2.786484415139754978e-01 4.148882977659553162e-01
2.786699020968606000e-01 4.149082981659633629e-01
2.786913631075335629e-01 4.149282985659713541e-01
2.787128245459621900e-01 4.149482989659793453e-01
2.787342864121113983e-01 4.149682993659873365e-01
2.787557487059501571e-01 4.149882997659953277e-01
2.787772114274463253e-01 4.150083001660033188e-01
2.787986745765647645e-01 4.150283005660113655e-01
2.788201381532741663e-01 4.150483009660193567e-01
2.788416021575429449e-01 4.150683013660273479e-01
2.788630665893363503e-01 4.150883017660353391e-01
2.788845314486221305e-01 4.151083021660433303e-01
2.789059967353680891e-01 4.151283025660513215e-01
2.789274624495418076e-01 4.151483029660593682e-01
2.789489285911093686e-01 4.151683033660673594e-01
2.789703951600385756e-01 4.151883037660753506e-01
2.789918621562965662e-01 4.152083041660833418e-01
2.790133295798521429e-01 4.152283045660913330e-01
2.790347974306702228e-01 4.152483049660993242e-01
2.790562657087188869e-01 4.152683053661073154e-01
2.790777344139664384e-01 4.152883057661153621e-01
2.790992035463785159e-01 4.153083061661233533e-01
2.791206731059234225e-01 4.153283065661313445e-01
2.791421430925690172e-01 4.153483069661393356e-01
2.791636135062808277e-01 4.153683073661473268e-01
2.791850843470271570e-01 4.153883077661553180e-01
2.792065556147761418e-01 4.154083081661633647e-01
2.792280273094933096e-01 4.154283085661713559e-01
2.792494994311470746e-01 4.154483089661793471e-01
2.792709719797042967e-01 4.154683093661873383e-01
2.792924449551323351e-01 4.154883097661953295e-01
